item_id,nli_raw_story,nli_raw_acting,nli_raw_visuals,nli_ctr_story,nli_ctr_acting,nli_ctr_visuals,n_reviews,n_story,n_acting,n_visuals
B00AIBZFDI,0.1581,-0.037,-0.0268,0.2145,0.0334,0.0487,111,57,42,12
B00AIBZJS4,0.6077,0.78,0.8594,0.0473,0.071,0.2466,142,68,56,69
B00AIBZMD6,0.6306,0.6781,0.3522,0.3205,0.28,0.0624,367,120,98,16
B00AJLHUYO,0.184,0.4932,0.0911,0.0622,0.2078,-0.1325,293,134,88,52
B00AMR5FGA,0.5518,0.572,0.6612,0.2782,0.0214,0.063,136,76,33,20
B00AMSLDW4,0.7913,0.7116,0.821,0.3632,0.1611,0.184,101,26,17,13
B00ANT85VY,0.6209,0.6632,0.5306,0.1327,0.1403,-0.0124,394,198,184,53
B00APH7PTC,0.8112,0.9359,0.8589,0.3782,0.1013,-0.0373,101,54,28,6
B00APOQR4E,0.656,0.8615,0.801,-0.0273,0.0612,0.0913,91,56,50,34
B00AQ5U234,0.7306,0.7299,0.6234,0.1351,0.0344,0.166,208,134,118,18
B00AQAZZ40,0.0613,0.065,-0.0482,0.0823,0.0899,-0.0538,111,58,32,19
B00AQVMZKQ,0.7197,0.8236,0.8552,0.3768,0.1391,0.0942,387,190,93,50
B00ARA4SLU,0.642,0.7847,0.3622,0.0604,0.2523,-0.1484,145,73,86,21
B00AS1Q8FW,0.6339,0.5679,0.3811,0.218,0.1205,-0.0642,381,190,174,39
B00AT6NUN4,0.8059,0.719,0.8477,0.4057,0.0518,0.4,131,33,17,21
B00AW9M3XQ,0.6675,0.8078,0.8136,0.0705,0.1819,0.0317,160,91,90,26
B00AW9M54I,0.6868,0.6563,0.5008,0.3771,0.025,0.0219,272,156,78,23
B00AW9M7TG,0.5444,0.6252,0.6937,0.0566,0.1475,0.0268,173,65,72,16
B00AW9M8N6,0.5801,0.6165,0.7874,0.2313,0.1207,0.1938,382,167,113,41
B00AW9MB4W,0.5346,0.5152,0.695,0.2329,0.0388,0.1835,405,187,118,80
B00AWN5ASW,0.3786,0.4999,-0.1326,0.1917,0.1632,0.1361,99,40,27,7
B00AZKY0OW,-0.1603,0.0692,0.3395,-0.0955,0.1139,0.0681,332,158,134,25
B00AZMFONG,0.322,0.5853,0.3421,-0.0106,0.282,0.1001,249,127,139,16
B00B18FA50,0.7909,0.7005,0.8332,0.2829,-0.0041,0.0454,221,120,75,38
B00B52F278,0.6586,0.6153,0.6599,0.2841,0.0642,0.0786,132,67,44,24
B00B74MJOS,0.7461,0.7869,0.664,0.298,0.158,0.0322,248,143,106,62
B00BAQZDU0,0.0333,0.2564,0.0208,-0.0023,0.184,0.1096,174,69,64,15
B00BBTNOE8,0.1253,0.1913,0.506,0.0606,0.0816,0.1092,194,96,64,15
B00BC36YWC,0.6183,0.6648,0.4865,0.2935,0.1398,0.0229,407,176,112,22
B00BEEKN26,0.6893,0.7718,0.6381,0.1432,0.1252,-0.023,115,78,68,18
B00BEIYG98,0.5874,0.5344,0.4932,0.2208,0.0406,0.0109,163,86,60,25
B00BEIYGT8,-0.0618,-0.0271,-0.1846,-0.0366,0.0152,0.0933,212,94,56,8
B00BEIYHT2,0.4669,0.6025,0.4963,0.0882,0.1765,0.1023,374,153,141,67
B00BEIYIUA,0.2013,0.0442,0.6076,-0.0006,-0.0556,0.2171,111,63,39,43
B00BEIYLAW,0.3653,0.5807,0.2823,0.0924,0.2475,-0.0274,113,59,54,16
B00BEIYNDW,0.4671,0.6495,0.6229,0.0585,0.2874,0.0402,431,165,192,36
B00BEIYNIW,0.3095,0.3465,0.3728,0.1063,0.0781,0.0293,135,69,51,26
B00BEIYOMC,0.4826,0.574,0.6614,0.2581,0.0937,0.0677,193,77,30,15
B00BEIYP1W,0.7644,0.785,0.707,0.2509,0.0467,0.0333,218,116,83,50
B00BEIYRQA,-0.2283,0.2744,0.4798,-0.2066,0.232,0.1885,140,70,67,19
B00BEIYSL4,0.7206,0.8158,0.7664,0.2639,0.2119,-0.033,410,229,170,34
B00BEJL4XS,-0.3256,-0.1001,0.0931,-0.1995,0.0518,0.1152,145,75,58,35
B00BEJL69U,0.0555,0.1423,0.0588,0.0437,0.1103,0.109,259,126,99,11
B00BEJL6JK,0.1685,0.3363,0.4281,0.0511,0.0993,0.2205,405,130,82,92
B00BGI07NK,0.4126,0.551,0.964,0.1496,0.0842,0.0195,83,32,16,1
B00BJ0RERM,0.7699,0.7809,0.9001,0.3414,-0.0043,0.2151,358,155,58,77
B00BJ0RGCU,0.5811,0.789,0.6422,0.0722,0.2803,0.0124,423,211,209,42
B00BL1BIP8,0.28,0.0515,0.5321,0.1178,-0.1041,0.2737,396,198,131,148
B00BL1BJFW,0.436,0.6098,0.7071,0.0898,0.1242,0.1797,392,163,103,58
B00BLOKNVK,0.384,0.5099,0.4357,0.0823,0.0833,0.1245,389,211,155,56
B00BMRTPEM,0.6786,0.6253,0.3347,0.4687,0.1125,0.036,165,80,40,26
B00BMTYW20,0.2275,0.3162,0.3391,0.0729,0.1244,-0.0328,186,79,89,26
B00BNH9O8I,0.5045,0.6759,0.5598,0.1501,0.0911,0.0548,248,134,87,58
B00BNWWVFG,0.4192,0.668,0.3603,0.0665,0.2027,-0.1514,207,110,84,18
B00BPRI6WG,0.2914,0.5506,0.4527,0.1513,0.0714,0.0074,99,54,14,4
B00C12ZIN4,0.8345,0.8888,0.8083,0.5996,0.0857,-0.0539,116,59,10,10
B00C888NFQ,0.8545,0.9467,0.7145,0.3892,0.109,-0.0636,250,149,83,30
B00C8CQRQ4,0.7544,0.8268,0.6726,0.5457,0.0812,0.112,393,160,42,36
B00CENSU1W,0.6654,0.4031,0.3802,0.3549,-0.0299,-0.0299,134,68,29,44
B00CJ5BG8Y,-0.1419,0.0396,-0.2417,-0.0621,0.1283,0.0029,129,68,55,10
B00CMHL3GY,0.5933,0.4919,0.8954,0.4402,0.0382,0.3255,170,57,15,18
B00CWM7EPS,0.6808,0.5048,0.833,0.2809,-0.1064,0.2659,323,139,52,95
B00CWZUOV6,0.7272,0.61,0.6951,0.4827,0.0239,0.2133,380,138,51,40
B00CYQXE10,0.7671,0.7314,,0.5312,0.2893,,95,45,24,0
B00CYQXGMW,0.7918,0.5921,0.296,0.6007,0.1405,-0.1641,63,26,11,3
B00CZB9BE8,0.5441,0.6239,0.5147,0.2518,0.2506,0.1656,212,92,71,18
B00CZP9YWS,0.278,0.6168,0.4406,-0.0651,0.3119,0.0196,178,84,104,30
B00D2ZF24O,0.0536,-0.0731,0.5134,0.0798,-0.0298,0.2211,401,182,161,74
B00D91GRA4,0.3654,0.3817,0.5063,0.081,0.043,0.1183,364,163,114,94
B00DCLT8RA,-0.0307,-0.2004,-0.1735,0.0359,-0.0845,0.0545,150,78,56,33
B00DEKKEPO,0.3454,0.5087,0.4766,0.1997,0.0251,0.0,102,59,16,4
B00DGCIYZC,0.612,0.7323,0.4236,0.3797,0.3537,0.0268,84,44,27,7
B00DHB419U,0.4723,0.4592,0.7472,0.2059,0.0281,0.244,333,123,57,51
B00DHJSXLY,0.626,0.853,0.6435,0.121,0.2439,0.0219,342,174,148,29
B00DHJT200,0.5731,0.6956,0.8021,0.1579,0.0779,0.2296,386,191,121,76
B00DHJT4DU,0.3571,0.3961,0.0363,0.1677,0.1581,-0.0028,401,175,144,21
B00DHJT5Q6,0.7695,0.8201,0.8026,0.3564,0.1316,0.0772,368,203,116,44
B00DHRLK84,0.5653,0.5716,0.7005,0.2883,0.1214,0.2302,292,91,58,32
B00DJYJWVW,0.2991,0.4032,0.4705,0.0663,0.0901,0.1201,403,178,142,66
B00DL47424,0.6736,0.7264,0.5302,0.1623,0.0858,-0.0409,148,89,71,9
B00DL477I0,0.1407,0.5447,0.0501,-0.0538,0.226,-0.1254,139,74,51,15
B00DL47KWI,0.1088,0.356,0.0444,-0.0378,0.1606,0.2347,98,52,42,4
B00DL47RQ2,0.1801,0.5626,0.2673,-0.1464,0.2772,-0.0649,294,152,172,19
B00DL47V1S,-0.0612,0.1024,0.1524,-0.0376,0.1589,0.0582,124,53,40,20
B00DL47YY2,0.2297,0.6598,0.4319,-0.1097,0.3099,-0.018,210,77,101,22
B00DOBD482,0.3174,0.4916,0.3304,0.0854,0.2137,0.0463,152,49,50,10
B00DPL32ME,0.5135,0.7387,0.1844,0.1461,0.2935,-0.1446,391,175,156,42
B00DRDBTT8,0.6211,0.7379,0.7124,0.2726,0.1112,0.0653,225,123,71,20
B00DSAUH0W,0.2352,0.4604,0.2526,0.0607,0.2087,0.0162,63,32,26,8
B00DV1XYTO,0.4223,0.5047,0.5895,0.2222,0.179,-0.1001,223,102,58,7
B00DXP7L88,-0.0077,0.2484,0.0437,-0.0474,0.0813,0.0848,115,62,20,2
B00DY64A3U,0.2302,0.4317,0.7498,-0.056,0.0773,0.3369,389,185,158,144
B00DY64BLG,0.6646,0.5526,0.6433,0.4509,0.1018,0.038,125,54,24,10
B00DY64C8S,0.7871,0.7139,0.6235,0.6212,0.0698,0.023,355,117,33,27
B00E00ORZK,0.7857,0.7319,0.8533,0.4572,0.089,0.2036,182,64,27,21
B00E1LSX44,0.3462,0.209,0.2501,0.2413,0.0731,0.044,101,45,28,19
B00E8RKHWW,0.4579,0.8058,-0.0406,0.2358,0.478,0.2852,106,24,19,2
B00E9FIFVS,0.1931,0.4118,0.785,-0.0734,0.0231,0.4038,94,35,24,12
B00EE6C4NW,0.6204,0.7725,0.6773,0.1363,0.2492,0.0049,391,147,137,18
B00EEE999G,-0.1008,-0.1547,0.3249,-0.0493,-0.0455,0.1564,148,69,52,39
B00EHK2S04,0.027,0.1404,0.5277,-0.0222,0.0347,0.3092,396,178,129,89
B00EIPEQLW,0.1059,0.3661,0.2995,-0.0442,0.1358,0.0221,396,198,149,40
B00EJFEN50,0.7165,0.805,0.588,0.3466,0.3001,0.049,142,71,53,8
B00EOHGQPI,0.378,-0.01,0.2368,0.3175,-0.0229,0.2802,74,34,23,8
B00EV4F5TC,0.3692,0.6318,0.2791,0.0495,0.2664,-0.0065,364,170,146,30
B00EXPOCXY,0.0757,0.0441,0.3108,0.0224,-0.0369,0.2182,379,136,90,102
B00EZQOLKA,-0.0112,0.0926,-0.7288,0.0681,0.1924,0.0953,285,68,54,1
B00F37VHPM,0.9065,0.8783,0.8444,0.4996,0.0644,0.0922,136,75,34,20
B00FDJGL6A,0.864,0.7663,0.679,0.5421,0.1555,-0.0249,98,44,23,11
B00FE5MX74,0.8033,0.9275,0.9246,0.7224,0.5715,-0.0213,65,22,5,1
B00FEHCQYW,0.4084,0.4548,0.6098,0.0288,0.1125,0.1233,128,51,62,27
B00FEP9PQG,0.6915,0.8258,0.7542,0.409,0.229,0.1029,180,76,35,12
B00FF9SKSK,0.6862,0.7196,0.767,0.3208,0.1886,0.1544,374,100,74,38
B00FKT9DYK,0.4348,0.3157,0.0257,0.2971,0.0928,0.049,126,71,48,10
B00FL31UF0,0.5611,0.5717,0.6449,0.2894,0.087,0.0934,376,148,68,38
B00FPPQYXM,0.6769,0.4456,0.7093,0.4391,-0.012,0.222,101,60,27,9
B00FQY4C86,0.4372,0.5611,0.2775,0.2546,0.1923,0.0373,201,99,51,14
B00FRILRL6,0.2738,0.4058,0.0185,0.0766,0.1778,-0.0821,211,101,86,12
B00FXWAZX2,0.2062,0.7362,0.2553,-0.09,0.3477,-0.3115,134,64,45,6
B00FYPEEFS,0.4517,0.5754,0.5831,0.0916,0.0798,0.1113,107,58,45,25
B00FZ4KT84,0.4576,0.6708,0.3187,0.0942,0.2728,0.0226,189,107,100,6
B00G2PA0ES,0.0703,0.2771,-0.1148,-0.0003,0.031,0.0451,273,127,55,16
B00G3D732Q,0.5792,0.6231,0.5959,0.2833,0.1712,-0.0572,388,162,106,37
B00G4Q3KOC,0.3116,0.5464,0.1449,0.0795,0.2472,0.0021,414,179,160,48
B00G7M190U,0.6852,0.8262,0.5916,0.1261,0.1992,0.0624,390,205,189,28
B00GBZVOEY,0.4497,0.7056,0.4552,0.022,0.2352,-0.0109,297,156,142,32
B00GD9GNEY,0.3095,0.3275,0.2013,0.2219,0.0631,0.15,119,44,23,25
B00GEKO51U,0.5684,0.5218,0.6025,0.324,0.0896,0.2879,151,69,39,6
B00GJFX8TA,0.6287,0.6223,0.6245,0.2041,0.1083,-0.0396,392,181,160,31
B00GLPCKX8,0.6164,0.6166,0.7661,0.1785,0.0471,0.1818,338,123,82,65
B00GMV8JVI,0.4538,0.6152,0.2288,0.0503,0.2066,-0.0835,144,57,54,13
B00GMV8KGW,-0.1985,0.2339,0.1907,-0.1872,0.1853,0.145,125,74,47,24
B00GMV8M2Y,0.2693,0.6215,0.3686,-0.0949,0.2763,-0.0102,404,173,194,53
B00GOVRVTM,0.5445,0.5645,0.4013,0.1954,0.0778,-0.0075,126,66,44,33
B00GQQ77IU,0.4068,0.4603,0.5141,0.2409,0.1506,0.1819,375,138,71,20
B00GTZWZH6,0.7447,0.5918,,0.6184,0.1286,,94,44,12,0
B00GUO3C3W,0.6061,0.8004,0.2232,0.0996,0.2976,-0.1352,392,193,205,38
B00GZ0ML2Y,0.4886,0.2711,0.4069,0.3358,0.0119,0.0965,105,42,23,19
B00H2FPY20,0.1901,0.2359,0.5064,0.0784,0.0584,0.3228,380,128,89,66
B00H5RYN5Y,0.7348,0.3823,0.8039,0.5061,-0.0413,0.2697,132,45,9,14
B00H7LJ2UO,-0.0424,0.5068,0.1929,-0.2182,0.3235,-0.0584,280,138,157,32
B00H9HZITU,0.1572,0.4481,0.2417,-0.0024,0.1639,0.1202,234,118,73,24
B00H9L28OO,0.5403,0.6618,0.6278,0.1533,0.2396,0.0596,413,201,185,67
B00H9LHVHI,0.5919,0.7729,0.5805,0.2064,0.2707,0.0135,332,176,130,17
B00HEPCRLE,0.5739,0.6818,0.7653,0.0835,0.2108,0.1503,358,128,138,32
B00HEQO9DM,0.5956,0.5882,0.6691,0.2315,0.1393,0.027,119,45,40,8
B00HEQOD56,0.6478,0.5324,-0.0284,0.3746,0.0771,0.2349,210,55,33,6
B00HHYF59S,0.661,0.6199,0.6017,0.3051,0.0954,-0.0124,237,150,95,46
B00HLSW674,0.6011,0.6276,0.7945,0.2178,0.2261,0.3718,87,22,21,4
B00HLSW6YC,-0.1992,-0.1698,-0.0135,-0.0681,0.0028,0.0935,235,84,63,58
B00HLTD6E0,0.3948,0.3968,0.7836,0.126,-0.0043,0.309,344,89,75,55
B00HLTD8RA,0.6649,0.5809,0.8029,0.3143,0.1016,0.2014,347,100,81,43
B00HLTDARS,0.6588,0.3749,0.8396,0.1957,-0.0081,0.1433,164,59,25,42
B00HLTDCLM,0.678,0.6009,0.5767,0.4474,0.1212,-0.0567,368,164,79,30
B00HNGZK6I,0.6386,0.5534,0.653,0.4361,0.0106,0.1412,224,93,28,25
B00HNH3HIU,0.7258,0.513,0.8719,0.3979,-0.1054,0.2777,345,103,28,56
B00HNX29S8,0.6522,0.6656,0.5887,0.4328,-0.0329,0.0452,104,30,8,9
B00HQF9TFO,0.1858,-0.3726,-0.3134,0.2349,-0.2129,0.0936,95,43,25,9
B00HQOFIA0,0.0758,-0.1702,-0.1484,0.145,-0.0205,0.0464,106,53,34,23
B00HSJ2CVQ,0.5701,0.5925,0.1389,0.3305,0.189,-0.2652,295,140,86,16
B00HUCF420,0.6107,0.7793,0.6218,0.0529,0.1461,-0.0213,237,129,117,42
B00HUCF7AO,0.856,0.9092,0.5713,0.4204,0.3897,-0.194,168,64,57,6
B00HUTPK4U,0.8269,0.7991,0.9488,0.5991,-0.0583,0.4161,76,28,3,9
B00HW3EY46,0.4498,0.6183,0.2744,0.2539,0.3098,-0.3615,147,68,49,9
B00HW3EZZE,0.6302,0.6792,0.5421,0.3842,0.1552,0.1562,254,98,46,5
B00HX0KIAM,0.2563,0.2051,0.0953,0.2197,0.1525,-0.4987,226,66,46,4
B00I6JOD8M,0.5299,0.639,0.7506,0.1985,0.1275,0.0778,211,101,60,31
B00ICWO144,0.4894,0.5043,0.057,0.3718,0.1049,-0.0075,134,53,21,11
B00IKM5L6I,0.0542,0.2427,0.0007,0.0366,0.1936,0.2502,94,40,32,4
B00IKM5LT0,0.141,0.4944,0.182,-0.0341,0.2842,-0.0403,150,66,55,15
B00IKM5LXG,0.3429,0.3682,0.6201,0.0862,0.0133,0.2392,378,162,100,97
B00IKM5MIA,-0.4861,0.0804,-0.2519,-0.2915,0.2817,0.004,220,100,76,31
B00IKM5OYW,-0.0656,0.4226,0.3666,-0.1436,0.3158,-0.0741,120,38,35,4
B00IQ8TT0K,0.7931,0.5455,0.208,0.3194,0.0199,0.0491,55,19,14,2
B00IRD8JJ6,-0.0339,0.4358,0.6772,-0.18,0.2136,0.4389,190,67,48,33
B00IT70F3S,0.5037,0.6555,0.6778,0.2153,0.2395,0.3913,312,62,47,28
B00IV3FLO8,0.3896,0.4197,-0.0603,0.2611,0.1638,0.005,82,30,12,6
B00IWULSTC,0.7198,0.646,0.6479,0.4378,-0.0752,0.1279,77,36,10,18
B00J22YU62,-0.2296,-0.0244,0.3759,-0.1779,0.0363,0.2765,374,147,92,62
B00J2PQYWC,0.6213,0.7123,0.9125,0.3504,0.1523,0.1948,121,61,25,14
B00J2T18XS,0.3484,0.3132,0.4682,0.1517,0.0586,0.1785,371,113,79,56
B00J5JSV3A,0.1726,0.0877,0.4447,0.1574,0.0619,0.2981,390,151,93,47
B00J5LXT44,0.4836,0.6531,0.3211,0.1858,0.1389,0.1453,103,37,22,4
B00J8LXD56,0.7232,0.6799,0.8251,0.2608,-0.0033,-0.0453,84,36,18,16
B00J9BZOXY,0.6,0.3205,0.233,0.3846,-0.0068,-0.0219,272,109,69,30
B00J9BZVQE,0.7015,0.9554,0.9798,0.5582,0.4436,0.5095,109,25,7,2
B00J9C07GC,0.1864,-0.027,0.7384,0.1096,-0.0858,0.4609,278,87,63,71
B00J9C0DRU,0.6146,0.4154,0.7218,0.4199,0.0019,0.2928,98,36,17,7
B00J9PVE2A,0.3933,0.7753,0.8684,0.1663,0.1485,0.028,161,91,36,12
B00JA3RPAG,0.3371,0.4032,0.3424,0.1424,0.1653,0.0489,387,155,131,31
B00JBBJJ4C,0.2288,0.5745,0.4142,-0.0051,0.1641,0.0927,322,155,94,59
B00JJ3EH6C,0.1611,0.5518,0.7107,-0.0602,0.3216,0.0414,141,52,50,11
B00JJRLG7G,0.4605,0.5735,0.4917,0.1627,0.2694,-0.2772,94,48,47,2
B00JKE4SVE,0.0535,0.0182,0.4794,0.0767,0.0599,0.2026,378,142,87,20
B00JKE4VBQ,0.5828,0.5403,0.432,0.2355,0.018,0.0017,228,74,46,20
B00JLC57OW,0.6105,0.8157,0.6562,0.2464,0.1649,-0.0965,244,114,64,14
B00JPFTPDY,0.1063,0.2769,0.3118,0.0859,0.2444,0.3024,160,64,40,3
B00JPFTW1E,0.6931,0.6851,-0.9156,0.4033,0.1241,-0.0637,147,47,23,2
B00JU94ZPS,-0.0418,0.0971,-0.285,0.0476,0.1786,0.1319,141,55,46,15
B00JV0547O,0.5238,0.6913,0.5091,0.114,0.1502,0.1723,105,49,37,13
B00JVSF0T8,0.4032,0.2349,0.3141,0.2808,0.0243,0.2626,330,143,83,18
B00K2CI0HG,0.9054,0.8655,0.3735,0.4944,0.1201,-0.3697,132,69,37,5
B00K2CI184,0.6678,0.6212,0.5318,0.4309,0.0627,-0.0816,104,33,14,8
B00K80QGCS,0.4447,0.4092,0.3859,0.2875,0.0956,0.3706,109,40,17,3
B00KACCIQM,0.5329,0.6972,0.5466,0.1622,0.1581,0.0463,152,75,54,34
B00KD5HFJG,0.542,0.4285,0.536,0.386,0.055,0.0362,194,84,33,11
B00KINIOVG,-0.3783,-0.3408,-0.7582,-0.1763,0.1438,-0.152,52,17,9,4
B00KO10QH2,0.8168,0.9327,0.8791,0.3478,0.2492,0.3564,107,48,32,16
B00KPYT3LS,0.2494,0.3423,0.561,0.0873,0.0356,-0.0038,235,70,37,5
B00KQTGWPC,0.6783,0.7161,0.7259,0.2634,0.0991,0.11,309,159,106,19
B00KVFHBLK,-0.5276,-0.3971,-0.0784,-0.2939,-0.0608,0.0253,118,57,37,3
B00L16P1QU,0.6502,0.642,0.8131,0.2695,0.177,0.1861,222,101,82,20
B00L1TML1U,0.6617,0.4364,0.7176,0.5071,0.0661,0.1455,116,40,14,8
B00L4K3MLE,0.3078,0.2467,0.7499,0.1151,0.1191,0.3341,154,28,24,20
B00LG7VWIA,0.4774,0.356,0.9117,0.4101,0.0816,-0.0296,141,53,13,4
B00LKCQONE,0.6229,-0.8658,-0.7582,0.779,-0.3993,-0.3158,48,21,9,5
B00LMJUOWC,-0.0015,0.3151,0.6678,-0.045,0.1357,0.216,161,65,38,21
B00LO1T5GE,0.1416,0.2193,0.4556,0.046,0.0768,0.0896,110,36,31,14
B00LOCLBVU,0.7472,0.4397,0.2729,0.5789,0.005,-0.0401,72,31,12,3
B00LPPIDSA,0.3697,0.4047,0.2799,0.2686,0.0143,-0.063,123,55,15,6
B00LSW76MO,0.6523,0.7799,0.7131,0.2904,0.1397,0.1439,358,145,82,55
B00LU7K55M,-0.1026,-0.1413,-0.4323,0.0255,0.0709,0.0055,149,53,32,11
B00LY1YLKE,0.0608,0.0842,-0.2871,0.0682,0.1044,0.4552,159,49,18,2
B00LY1YOGA,0.7707,0.8859,0.7444,0.2466,0.3077,-0.0037,367,175,163,39
B00M0GM2NA,0.16,0.3419,0.3424,0.0158,0.0069,0.0388,80,26,16,12
B00M0GM4DS,0.6669,0.7606,0.5519,0.2017,0.2962,0.0712,351,103,111,25
B00M0GM4V0,0.4922,0.6918,0.7156,0.1317,0.1833,0.1724,328,114,91,47
B00M0GM72Q,0.3781,0.3544,0.0569,0.3053,0.2235,-0.0095,150,60,40,7
B00M0GMBMC,0.6562,0.6286,0.7583,0.3311,0.0393,0.1341,95,55,27,24
B00M0GMC26,0.6863,0.6793,0.8712,0.3551,0.0459,0.137,239,128,62,52
B00M0JU1XU,0.5559,0.4029,0.7811,0.2908,-0.0042,0.1026,136,51,22,11
B00M25EALG,0.3135,0.4096,0.6582,0.0965,0.1145,0.2137,341,134,89,41
B00M482XH4,0.0825,0.301,0.6603,-0.0777,-0.0101,0.2847,188,61,49,52
B00M4A93NY,0.2735,0.113,0.008,0.1846,0.0083,0.1658,157,50,27,15
B00M4LP84Q,0.2641,0.6082,0.2485,-0.014,0.3126,0.0008,377,160,152,24
B00M7D81SQ,0.5477,0.6592,0.6505,0.1867,0.222,-0.035,176,88,74,17
B00MAMZ17S,0.7524,0.551,0.1356,0.5405,0.0265,-0.1916,108,36,14,4
B00MEEVVV2,0.3998,0.5987,0.3201,0.2236,0.318,-0.0207,116,49,28,6
B00MEEVVYO,0.2048,0.1414,0.1637,0.153,0.0753,-0.0808,335,124,107,13
B00MFCPURE,0.7433,0.9315,0.8633,0.5103,-0.01,0.3042,68,12,1,5
B00MI56U6S,0.7802,0.8666,0.8848,0.2893,0.1563,0.0496,338,175,114,46
B00MK1RA4G,0.8605,0.9156,0.7499,0.5182,0.1994,-0.0759,187,94,44,17
B00MO21WAY,0.8931,0.9194,0.817,0.575,0.2434,-0.107,44,17,8,2
B00N1JQ0N8,0.2937,0.2183,0.4353,0.2019,0.0748,0.1171,200,68,38,22
B00N5AICVQ,0.2132,0.0943,-0.028,0.1457,0.0369,-0.0037,100,48,30,18
B00N8JIGT2,0.5661,0.4649,0.7826,0.4378,0.1534,0.7826,173,51,21,1
B00NAQ3EOK,0.2097,0.315,0.2593,0.1824,0.2328,0.2486,384,161,81,17
B00NCDVVLY,-0.2335,-0.3904,-0.1735,-0.0386,-0.0699,0.0218,300,116,68,28
B00NGL7J68,0.6874,0.6428,0.3291,0.3461,0.0318,-0.1216,121,51,27,18
B00NGL7JK4,0.0461,0.3977,-0.1643,-0.0757,0.3283,0.0313,95,24,21,6
B00NH0MC4W,0.578,0.7509,0.5188,0.2423,0.2269,0.3322,103,33,20,10
B00NJ4U5U4,0.6798,0.2987,-0.1576,0.6314,0.1955,-0.338,129,43,9,6
B00NMF8SEK,0.5403,0.7795,0.392,0.1629,0.2437,0.1428,259,116,88,14
B00NO834N0,0.332,0.6551,0.6217,-0.0224,0.1797,0.1037,125,55,41,15
B00NQE6X3A,0.4072,0.5634,0.4806,0.1586,0.2493,0.0321,319,105,89,24
B00NT6NGT4,0.3474,0.3063,0.5494,0.1757,0.0281,0.099,94,40,24,18
B00NW6KRZM,0.401,0.4512,0.4761,0.2407,0.2357,0.4761,108,39,29,1
B00NYC65M8,0.1798,0.1766,0.6563,0.1166,0.0009,0.3719,342,106,59,57
B00NYC7PG8,0.6291,0.4787,0.7867,0.4619,0.0244,0.3022,193,53,14,11
B00O1D37NO,0.3941,0.6376,0.5415,0.1289,0.2632,0.1164,363,110,85,20
B00O20UHDO,0.2607,0.5109,0.4845,0.0288,0.1476,0.0535,186,98,68,37
B00O2IZPD8,0.7813,0.7787,0.8386,0.356,0.063,0.2222,313,140,76,82
B00O4CTSHG,0.7354,0.9693,0.8425,0.5373,0.0186,0.8425,64,24,5,2
B00O4ZC57I,0.7484,0.7194,0.8767,0.4544,0.0125,0.1272,334,127,31,39
B00O4ZC5A0,0.6313,0.7105,0.5655,0.4641,0.1822,0.1732,136,55,17,7
B00O5AJRAU,-0.1533,-0.2093,-0.3907,0.0316,0.1071,0.0665,135,53,36,19
B00O7LYUXQ,0.7106,0.8278,0.8916,0.2686,0.0641,0.3019,53,31,17,6
B00OBIA3KE,-0.2388,0.0743,0.1879,-0.1321,0.3554,-0.0694,95,29,11,3
B00OBIBCXQ,0.2353,0.2886,0.3354,0.0772,0.051,0.2861,135,35,28,6
B00OGL6S64,0.6817,0.6616,0.5338,0.3855,0.0802,-0.022,363,193,104,59
B00OJMC8TQ,-0.0712,-0.1725,0.0964,0.167,-0.0616,0.0537,67,15,12,9
B00OKB80KW,0.0352,-0.0124,0.3967,0.1018,0.161,0.2317,151,58,35,16
B00OUF232O,-0.0615,0.0261,-0.2305,0.0763,0.2198,0.0483,164,52,37,6
B00OV3VGP0,0.5185,0.5329,0.7435,0.2059,0.118,0.1131,312,109,91,39
B00OZJ2Y38,0.5458,0.8063,0.6481,0.0629,0.2649,-0.0407,345,153,143,40
B00P1WGHLI,0.6715,0.7599,0.1921,0.2216,0.1947,-0.1965,398,169,138,13
B00P2LVW9K,0.2439,0.3489,0.4827,0.0672,0.0679,0.0054,121,51,32,19
B00P6VLL0G,0.4888,0.8103,0.3139,0.2117,0.5089,-0.3161,131,37,34,3
B00P8KD29I,0.5737,0.955,0.9752,0.5356,0.0016,0.0218,86,25,1,1
B00PC1FD9U,0.689,0.8617,0.7038,0.1812,0.298,-0.0471,362,160,140,31
B00PH1H6TK,0.5578,0.3334,0.5238,0.4815,0.0976,0.0935,172,55,26,10
B00PK7HXDU,0.4312,0.6894,0.3798,0.1187,0.2913,0.0431,401,214,170,27
B00PLEF4XS,0.0935,-0.6535,-0.4211,0.3885,-0.2203,-0.198,105,41,28,10
B00PV09C3U,0.2142,0.3113,0.4954,0.0956,0.0524,0.0445,151,57,40,23
B00PY4Q9OS,0.7965,0.8484,0.8529,0.3279,0.1498,0.2198,276,85,56,29
B00Q0G2VXM,0.6733,0.7218,0.7574,0.3261,0.1297,0.2154,238,75,47,31
B00Q5NNMEW,0.6481,0.6623,0.5982,0.4984,0.3006,-0.0165,123,45,19,6
B00Q7WBGHG,-0.001,0.3591,0.3071,-0.0878,0.1892,0.1112,340,134,102,48
B00Q8KCS60,0.5027,0.7139,0.67,0.2671,0.1735,0.079,256,122,57,21
B00QHIRRSC,0.643,0.3303,0.6367,0.5095,-0.0778,-0.1183,89,33,13,6
